Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
1,1.456593844541319,1.4896485418081284,0.49258558917197454,0.4791015625,4.393134593963623
2,1.3451021028931733,1.4651140809059142,0.5316729697452229,0.4837890625,4.5506956577301025
3,1.2698290492318998,1.4639764964580535,0.5600865843949044,0.49443359375,4.412837505340576
4,1.1990829432845875,1.4681547075510024,0.5856389331210191,0.48896484375,4.419761419296265
5,1.1398062444036934,1.4370373398065568,0.6065137340764332,0.51904296875,4.4574432373046875
6,1.0750031121976815,1.4702217787504197,0.6285330414012739,0.51083984375,4.473351716995239
7,1.0164095979587289,1.4548901110887527,0.6524930334394905,0.51572265625,4.525852918624878
8,0.962298663558474,1.4710592091083527,0.6709792993630573,0.5228515625,4.508118629455566
9,0.8946432281451621,1.538255539536476,0.692078025477707,0.5205078125,4.406706809997559
Mean,,,,,4.462454414367675
Total,,,,,49.086998558044435
Params: 1578506,,,,,
---,---,---,---,---,---
0,1.7268620585180392,1.5728560358285903,0.3817426353503185,0.43427734375,4.465001821517944
1,1.4886863877059548,1.496189397573471,0.47477109872611467,0.4666015625,4.460143327713013
2,1.3615771030924122,1.4336283951997757,0.518859474522293,0.49541015625,4.505941867828369
3,1.2589997197412381,1.3972950041294099,0.5581458996815286,0.5033203125,4.416572093963623
4,1.1680042504504988,1.4391834706068038,0.5861365445859873,0.50546875,4.572272062301636
5,1.0813184919630645,1.371000075340271,0.6133061305732485,0.5216796875,4.45168399810791
6,0.994583089640186,1.3955473095178603,0.6480642914012739,0.528125,4.5510334968566895
7,0.9172234482066647,1.3905648231506347,0.671875,0.5373046875,4.552347421646118
8,0.8420546612921794,1.5234940558671952,0.6962082006369427,0.5240234375,4.437742233276367
9,0.754376108479348,1.4980756789445877,0.7293491242038217,0.53017578125,4.511548757553101
Mean,,,,,4.492428708076477
Total,,,,,49.416715788841245
Params: 1566066,,,,,
---,---,---,---,---,---
0,1.7592337830051494,1.62978635430336,0.40346337579617836,0.43671875,4.659189701080322
1,1.4889381501325376,1.6233801513910293,0.4862410429936306,0.43095703125,4.584443092346191
2,1.3971984242178073,1.5012289822101592,0.5201532643312102,0.4876953125,4.632514238357544
3,1.315457596141062,1.5362345606088639,0.5512788614649682,0.48759765625,4.633898973464966
4,1.2438903219380957,1.599497175216675,0.5771048964968153,0.48212890625,4.597642421722412
