Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
3,0.4729653276661609,0.46708760045944375,0.8333402593085106,0.8400812123684173,4.980662822723389
4,0.4536207118567,0.4515946989363812,0.8404670877659575,0.842538943950166,4.9977216720581055
5,0.4414519344238525,0.43804189943252725,0.8453914561170213,0.8476799967441153,5.026207447052002
6,0.42836119187005023,0.43737283412446365,0.8490275930851063,0.8463620822480384,4.989639520645142
7,0.4206012186217815,0.4332644000966498,0.8524559507978723,0.8508738609070473,4.942404508590698
8,0.41413014128487163,0.44057233916952254,0.8543259640957447,0.8413753801203788,4.998450517654419
9,0.40804081061419023,0.4189655083291074,0.8569855385638298,0.8524648559854385,4.93735146522522
Mean,,,,,4.993280601501465
Total,,,,,54.926086616516116
Params: 7960,,,,,
---,---,---,---,---,---
0,1.524835538673908,1.0509034445945253,0.4522938829787234,0.5789323715453453,5.376467227935791
1,0.8686841903848851,0.7435126837263716,0.6796875,0.7462006084462429,5.4826414585113525
2,0.6951814144849777,0.6655041575431824,0.7572514960106383,0.764592041360571,5.448554277420044
3,0.647283285697724,0.634376216442027,0.7695104720744681,0.7722026984742347,5.491167306900024
4,0.621391162593314,0.6176304474790045,0.7798786569148937,0.7757052627015621,5.3830790519714355
5,0.6033591142994292,0.605658770241636,0.787608045212766,0.7838858289921538,5.268589973449707
6,0.5899519245041177,0.5872260129198115,0.7923038563829787,0.7947259697508304,5.351466178894043
7,0.5798238783757738,0.5869257285239848,0.7967295545212766,0.7928500200839753,5.462369918823242
8,0.5708532464948106,0.5727790403873363,0.800033244680851,0.8001044836450131,5.406383275985718
9,0.5640975179824423,0.5676275181009415,0.802983710106383,0.7994514640341414,5.38551926612854
Mean,,,,,5.40562379360199
Total,,,,,59.46186172962189
Params: 3985,,,,,
---,---,---,---,---,---
0,1.0786229771502474,0.6118322693287058,0.6151512632978723,0.7795521477435498,5.571438550949097
1,0.5628076856757732,0.5356504498644078,0.7990151263297872,0.8051386779927193,5.554259538650513
2,0.512367272630651,0.49975271237657426,0.8169672539893617,0.8189114750699794,5.088841915130615
3,0.48563322345627113,0.4818368503387938,0.8260056515957447,0.823470745949035,5.130296945571899
4,0.465760885242452,0.4640050967957111,0.8327376994680851,0.8362818208146603,5.522556781768799
5,0.45300552217250173,0.45402177724432435,0.8375581781914894,0.8358543895660563,5.642470598220825
6,0.4429214504805017,0.44217115323594275,0.8405501994680851,0.8402593097788222,5.5840373039245605
7,0.43326836475666536,0.4465121481012791,0.8453291223404256,0.8397487655599066,5.642220497131348
8,0.4273007978150185,0.44545600896186016,0.8470952460106383,0.8414822385666219,5.717231750488281
9,0.42066705702467166,0.4290828210242251,0.850357380319149,0.8457803016013288,5.399441957473755
Mean,,,,,5.48527958393097
Total,,,,,60.33807542324066
Params: 8070,,,,,
---,---,---,---,---,---
0,1.8359825313091278,1.3913739006570045,0.3211436170212766,0.49919262972283873,5.695026636123657
1,1.2061558213639767,1.0599371664067532,0.5553939494680851,0.5930494881690817,5.669792890548706
2,0.9722470130692137,0.8630438941590329,0.6366564162234043,0.6649411105095072,5.720181941986084
3,0.8048480850584964,0.749331071021709,0.6914685837765957,0.7309080552547536,5.78005576133728
4,0.7061395759278155,0.6812062098624858,0.7536984707446809,0.7562333789277584,5.642472267150879
5,0.6629980437933131,0.6465912778326806,0.7650639960106383,0.7665273559854385,5.657527446746826
6,0.6417465132284672,0.6289767889266319,0.7711934840425532,0.7677384120352725,5.0377037525177
7,0.628698392909892,0.6278270907858585,0.7750166223404256,0.7660524325167879,4.971579313278198
8,0.6184244404764886,0.6238786191382306,0.7782579787234043,0.7644495634322471,4.985558032989502
9,0.6099804979055485,0.6082546837786411,0.7799202127659575,0.7741617598432176,5.658023357391357
Mean,,,,,5.481792140007019
Total,,,,,60.29971354007721
Params: 4015,,,,,
---,---,---,---,---,---
