Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
7,0.7021228910251788,1.3793063431978225,0.7589321257961783,0.5603515625,6.504303693771362
8,0.6033575644918309,1.4011509269475937,0.7979946257961783,0.5626953125,5.9284162521362305
9,0.5105444452944835,1.4815624922513961,0.8319317277070064,0.55146484375,5.921030044555664
Mean,,,,,6.448502326011658
Total,,,,,70.93352558612824
Params: 4733952,,,,,
---,---,---,---,---,---
0,1.8943736743015849,1.734550130367279,0.3284235668789809,0.3904296875,6.136043548583984
1,1.6771381637852663,1.6698460578918457,0.4148089171974522,0.40947265625,5.787313938140869
2,1.6125335625022839,1.626185527443886,0.43583300159235666,0.4255859375,5.808974027633667
3,1.5775021086832521,1.6080104291439057,0.4476015127388535,0.4345703125,5.717850208282471
4,1.548231484024388,1.601863405108452,0.4615346337579618,0.43212890625,5.558637857437134
5,1.525485990153756,1.590888386964798,0.4677796576433121,0.43984375,5.941738843917847
6,1.5062849635531188,1.5856957197189332,0.47576632165605093,0.43857421875,6.1360063552856445
7,1.4902913464102776,1.5827008932828903,0.4807921974522293,0.43896484375,6.035293102264404
8,1.4775414709832257,1.5774033546447754,0.4846735668789809,0.43642578125,6.06471586227417
9,1.4639563803460187,1.577503538131714,0.48977408439490444,0.4392578125,6.005792856216431
Mean,,,,,5.919236660003662
Total,,,,,65.11160326004028
Params: 92460,,,,,
---,---,---,---,---,---
0,1.984850848556324,1.8235323816537856,0.278687300955414,0.32880859375,5.845628976821899
1,1.7490886366291412,1.7169887214899062,0.36375398089171973,0.37119140625,6.1639790534973145
2,1.6550634621055262,1.6773935616016389,0.4015973328025478,0.38955078125,6.1429338455200195
3,1.6051350748463042,1.635778906941414,0.4238654458598726,0.41201171875,6.072916746139526
4,1.5641381247028423,1.6203876733779907,0.4390425955414013,0.41376953125,6.313555717468262
5,1.5315822157890173,1.592983716726303,0.4534733280254777,0.43349609375,6.117109537124634
6,1.5098965509681945,1.5891284763813018,0.4612609474522293,0.42861328125,6.2749176025390625
7,1.4882501599135671,1.5811728209257125,0.46837679140127386,0.43623046875,6.120343446731567
8,1.4693138865148945,1.5752184331417083,0.477109872611465,0.43740234375,6.133034944534302
9,1.4538168732527714,1.5731536507606507,0.4801453025477707,0.43974609375,6.4357359409332275
Mean,,,,,6.162015581130982
Total,,,,,67.7821713924408
Params: 92760,,,,,
---,---,---,---,---,---
0,2.10005924656133,1.9868548095226288,0.2235768312101911,0.26962890625,6.3010852336883545
1,1.9105348997055345,1.8500925809144975,0.3039162022292994,0.31552734375,6.5138819217681885
2,1.810997710865774,1.785856205224991,0.3338724124203822,0.33974609375,6.444293260574341
