Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
0,1.2398409678580913,0.6988284524450911,0.5745719747340425,0.7741380130991022,4.838052034378052
1,0.5940147566985576,0.5280701714627286,0.7980385638297872,0.8191370634322471,4.923522710800171
2,0.5039962471482602,0.48735799180700423,0.8238239694148937,0.831853153857779,4.827242374420166
3,0.4669246627612317,0.455571268467193,0.8358751662234043,0.8419215438213754,4.820897102355957
4,0.4422153744925844,0.4407589892123608,0.8436876662234043,0.8459702704815154,4.829087734222412
5,0.4267840366414253,0.4334141085756586,0.8488405917553191,0.8470269758650597,4.830894947052002
6,0.41247804478761996,0.4181305277854838,0.852767619680851,0.8543408069204776,4.831213474273682
7,0.40137810323466644,0.41880154229225,0.8578789893617021,0.8521205364389622,4.834072828292847
8,0.39303345772180154,0.40793652864212687,0.8601645611702128,0.858057086772107,4.830580949783325
9,0.3850617118655367,0.4064396435910083,0.861577460106383,0.8567985385022265,4.852381706237793
Mean,,,,,4.84179458618164
Total,,,,,53.25974044799805
Params: 14292,,,,,
---,---,---,---,---,---
0,1.785306344006924,1.284046289768625,0.4085979055851064,0.6162732712765957,5.318584203720093
1,1.0156532744777964,0.7913260472581741,0.6898479055851063,0.7574088154955113,5.291675090789795
2,0.6796784603849371,0.5984319194834283,0.7828706781914894,0.8070502471416554,5.241387844085693
3,0.5566280772711368,0.5328820480945262,0.8128532247340425,0.8206805662905916,5.261634588241577
4,0.5027734987596248,0.4981289461572119,0.8260264295212766,0.8300246964109704,5.24898099899292
5,0.4738040677410491,0.48796123075992504,0.8359375,0.8312357524608044,5.279799222946167
6,0.4517906278054765,0.468753326446452,0.8421500997340425,0.8363530597788222,5.277429103851318
7,0.4332363890840652,0.45466090960705535,0.8490275930851063,0.8412091567161235,5.2562096118927
8,0.41910630448701536,0.4480413274562105,0.852289727393617,0.8435481583818476,5.241477966308594
9,0.40699039494737665,0.43540638938863224,0.8569855385638298,0.8471813265313494,5.28475284576416
Mean,,,,,5.270193147659302
Total,,,,,57.97212462425232
Params: 14427,,,,,
---,---,---,---,---,---
0,0.7551056498542745,0.47813015034858214,0.7513297872340425,0.8318056616377323,4.860233545303345
1,0.43843766904257714,0.41466904510842995,0.8447681183510638,0.8541033445520604,4.855129957199097
2,0.3881662400796058,0.3863274800650617,0.8626994680851063,0.8599805286590089,4.861118316650391
3,0.3592442733810303,0.3619914777735446,0.871571642287234,0.8704407303891284,4.842080354690552
4,0.3311555670930984,0.35665960926958856,0.8817112699468085,0.8731834165593411,5.047515392303467
