Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
8,0.2454584815559235,0.2607722345818865,0.9292719414893617,0.9245583212122004,5.584301471710205
9,0.23969871110897115,0.2541514711177095,0.9317860704787234,0.9263867786590089,5.609012126922607
Mean,,,,,5.51543173789978
Total,,,,,60.669749116897584
Params: 8070,,,,,
---,---,---,---,---,---
0,1.6740812957286835,1.2243740685442661,0.4333651928191489,0.5985229865033576,5.679999828338623
1,0.9172906821712534,0.7090038010414611,0.6951254986702128,0.7740905208790556,5.611210584640503
2,0.6618525306595132,0.6121027748635475,0.7920337433510638,0.8167030785946136,5.565010070800781
3,0.5723134215841902,0.5374569208063977,0.8293716755319149,0.8438568584462429,5.575340032577515
4,0.5144725239023249,0.49692627787590027,0.8491730385638298,0.8552669083818476,5.74003529548645
5,0.48121809721627135,0.4681713688880839,0.8585646609042553,0.8615952704815154,5.709408283233643
6,0.45622527076208846,0.46148816638804496,0.8663148271276596,0.8637561747368346,5.764417886734009
7,0.43772918207848327,0.4364751120831104,0.8728390957446809,0.8731952892973068,5.8444013595581055
8,0.42429158995126154,0.4287118353742234,0.8763921210106383,0.8757123871052519,5.75247597694397
9,0.4130431428710197,0.42164720436359976,0.8806931515957447,0.8756055286590089,5.687686920166016
Mean,,,,,5.692998623847961
Total,,,,,62.62298486232758
Params: 4015,,,,,
---,---,---,---,---,---
