Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
5,3.6859370811729675,3.7361501157283783,0.13236464968152867,0.13037109375,5.883323431015015
6,3.6424920877833276,3.710652029514313,0.14007762738853502,0.1326171875,5.92074728012085
7,3.604886358710611,3.6859070122241975,0.14920879777070065,0.13984375,5.880040884017944
8,3.5713282572995326,3.6676606118679045,0.1539112261146497,0.14150390625,5.901875734329224
9,3.542585423038264,3.652664828300476,0.15829020700636942,0.14384765625,5.890458106994629
Mean,,,,,5.882443571090699
Total,,,,,64.70687928199769
Params: 95460,,,,,
---,---,---,---,---,---
0,4.505629062652588,4.399434435367584,0.025900676751592355,0.0400390625,6.210376024246216
1,4.307079421486824,4.227633380889893,0.04578025477707006,0.053125,6.243974685668945
2,4.162769123247474,4.119281524419785,0.06100716560509554,0.0685546875,6.221559524536133
3,4.070508410216896,4.065277779102326,0.07197949840764331,0.070703125,6.222127437591553
4,4.004984002204457,4.006307601928711,0.08133459394904459,0.08037109375,6.107870578765869
5,3.9536913549824124,3.9733791589736938,0.0918093152866242,0.0845703125,6.234816551208496
6,3.9081804706792163,3.942636078596115,0.09474522292993631,0.08984375,6.425450801849365
7,3.871902408113905,3.9383979737758636,0.09947253184713375,0.091796875,6.403806686401367
8,3.8420129794224054,3.8941823065280916,0.10203523089171974,0.09970703125,6.211333513259888
9,3.8154802428688974,3.8798350930213927,0.10509554140127389,0.101953125,6.380661249160767
Mean,,,,,6.26619770526886
Total,,,,,68.92817475795746
Params: 47655,,,,,
---,---,---,---,---,---
