Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
0,3.7945536048548996,3.575185936689377,0.1415455812101911,0.1783203125,5.097765922546387
1,3.327637426412789,3.495741492509842,0.21621218152866242,0.1939453125,4.713255405426025
2,3.0596760944196375,3.4691394448280333,0.26908339968152867,0.21162109375,4.698629379272461
3,2.849943745667767,3.4338249564170837,0.3083200636942675,0.23017578125,4.649195432662964
4,2.635891486125387,3.537914752960205,0.3508409633757962,0.23271484375,5.031719923019409
5,2.443923736074168,3.574666565656662,0.3958499203821656,0.23076171875,4.847592353820801
6,2.2299110335149583,3.6737980902194978,0.44120720541401276,0.22822265625,4.989098787307739
7,2.0511291611726117,3.7145787477493286,0.48004578025477707,0.2373046875,5.020593881607056
8,1.8801410327291792,3.855965608358383,0.522765724522293,0.237109375,4.95177698135376
9,1.7127058255444667,3.9539994299411774,0.5621765525477707,0.23251953125,4.855262994766235
Mean,,,,,4.885489106178284
Total,,,,,53.74038016796112
Params: 3249252,,,,,
---,---,---,---,---,---
0,3.8134602877744443,3.594972997903824,0.12756269904458598,0.160546875,4.855597972869873
1,3.369415685629389,3.4220724403858185,0.2002388535031847,0.1927734375,4.89124608039856
2,3.133907937699822,3.335156446695328,0.24355593152866242,0.21171875,4.891070604324341
3,2.9426291717845166,3.3262730181217193,0.27721934713375795,0.2279296875,5.5106260776519775
4,2.764661758568636,3.2397672295570374,0.30968849522292996,0.2400390625,5.263286352157593
5,2.585382408397213,3.3500501096248625,0.3470342356687898,0.2369140625,5.2939231395721436
6,2.4125427372136694,3.3460591197013856,0.38497710987261147,0.2431640625,5.624600410461426
7,2.235098853992049,3.429195594787598,0.4200338375796178,0.2498046875,5.653264760971069
8,2.058954260151857,3.4807123959064485,0.4593202627388535,0.24619140625,5.635136127471924
9,1.8939261345347023,3.651065492630005,0.49691480891719747,0.240625,5.747132778167725
Mean,,,,,5.336588430404663
Total,,,,,58.70247273445129
Params: 3434852,,,,,
---,---,---,---,---,---
0,3.7770144058640596,3.561216527223587,0.14107285031847133,0.1798828125,5.7229673862457275
1,3.3279927004674437,3.4537048757076265,0.21675955414012738,0.20224609375,5.910068511962891
2,3.089113839872324,3.4244394481182097,0.2591809315286624,0.21357421875,5.762052059173584
3,2.900189663953842,3.380386048555374,0.2978702229299363,0.22421875,5.592813014984131
4,2.724621100030887,3.3674447655677797,0.3309862659235669,0.23486328125,5.5479350090026855
5,2.565527513528326,3.3736967623233793,0.365172173566879,0.244921875,5.577942848205566
6,2.4180234799719162,3.418195962905884,0.3963724124203822,0.2359375,5.461742162704468
7,2.258969278851892,3.4945559799671173,0.432250199044586,0.235546875,5.344017028808594
8,2.129790926435191,3.5970806658267973,0.4601662022292994,0.2291015625,5.322806119918823
9,1.9985761452632345,3.6361817479133607,0.49236166401273884,0.24306640625,5.26816463470459
Mean,,,,,5.551050877571106
Total,,,,,61.06155965328217
Params: 1624676,,,,,
---,---,---,---,---,---
0,4.467102682514555,4.302587985992432,0.03251890923566879,0.0486328125,5.287655591964722
1,4.1504047144750125,4.0890506446361545,0.06730195063694268,0.06962890625,5.279614448547363
2,3.9906949313582887,3.9863876402378082,0.08777866242038217,0.08681640625,5.251678943634033
3,3.9089743817687794,3.9344186663627623,0.10186106687898089,0.099609375,5.315723896026611
4,3.850690011006252,3.8791783690452575,0.10885250796178345,0.1125,5.166525602340698
5,3.804471866340394,3.8521143913269045,0.11601811305732485,0.11455078125,4.846884250640869
6,3.769640849654082,3.8300101339817045,0.12188992834394904,0.11826171875,4.871630668640137
7,3.743498082373552,3.8013843059539796,0.12584593949044587,0.12265625,4.825556516647339
8,3.723394440997178,3.8036884129047395,0.1305981289808917,0.12578125,4.891196012496948
9,3.7024562951106175,3.7798833906650544,0.1357235270700637,0.12744140625,4.8653483390808105
Mean,,,,,5.060181427001953
Total,,,,,55.66199569702148
Params: 31830,,,,,
---,---,---,---,---,---
0,4.519612816488667,4.361191546916961,0.026622213375796178,0.04736328125,5.0563342571258545
1,4.216640648568512,4.092980825901032,0.06026074840764331,0.07626953125,5.108237266540527
2,4.00633917644525,3.967125302553177,0.08491739649681529,0.0880859375,5.0617897510528564
3,3.899517007694123,3.895346736907959,0.09641222133757962,0.09677734375,5.064140319824219
4,3.8398430635974665,3.8529631912708284,0.1067874203821656,0.1052734375,5.055993318557739
