Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
0,4.122038655979618,3.815800642967224,0.08342456210191083,0.1224609375,4.873716831207275
1,3.7199654078028006,3.680793511867523,0.1415953423566879,0.14794921875,4.4562883377075195
2,3.5901696560489142,3.611464673280716,0.16261942675159236,0.16142578125,4.545230388641357
3,3.4992022332112502,3.5517122209072114,0.17983678343949044,0.1705078125,4.402549505233765
4,3.4417940400967932,3.5253951013088227,0.19158041401273884,0.17607421875,4.464954137802124
5,3.390059278269482,3.505630004405975,0.19874601910828024,0.181640625,4.514774799346924
6,3.3457034135320383,3.48941570520401,0.20825039808917198,0.18974609375,4.499704122543335
7,3.3096504515143716,3.459794062376022,0.21432125796178345,0.194140625,4.474058628082275
8,3.2797033589357025,3.4544249296188356,0.22148686305732485,0.19384765625,4.393053770065308
9,3.246587530063216,3.451788604259491,0.2269108280254777,0.18671875,4.372128009796143
Mean,,,,,4.499645853042603
Total,,,,,49.49610438346863
Params: 114328,,,,,
---,---,---,---,---,---
0,4.432273434985215,4.139917558431625,0.03284235668789809,0.06708984375,4.448500871658325
1,3.9771867390650852,3.859625071287155,0.0885499601910828,0.11591796875,4.626399517059326
2,3.807470868347557,3.76719731092453,0.11201234076433121,0.12470703125,4.585283279418945
3,3.715363037814001,3.7059488713741304,0.12935410031847133,0.13662109375,4.596128940582275
4,3.642416786995663,3.664543700218201,0.14114749203821655,0.14296875,4.555258274078369
5,3.5896429013294777,3.6300019681453706,0.15112460191082802,0.14560546875,4.637351989746094
6,3.5461872914794146,3.595719689130783,0.15744426751592358,0.1591796875,4.746610164642334
7,3.500267823030994,3.561441844701767,0.1673218550955414,0.16455078125,4.61014199256897
8,3.463439168444105,3.5436342775821688,0.17341759554140126,0.17080078125,4.603357553482056
9,3.4311912560918527,3.533524805307388,0.18020999203821655,0.1650390625,4.736738204956055
Mean,,,,,4.614577078819275
Total,,,,,50.76034786701202
Params: 114780,,,,,
---,---,---,---,---,---
0,3.7869656663032094,3.53139351606369,0.1390077627388535,0.1814453125,4.469627618789673
1,3.332561160348783,3.406049519777298,0.2151423168789809,0.21123046875,4.5147576332092285
2,3.096053147771556,3.35058953166008,0.257140724522293,0.220703125,4.523905038833618
3,2.906300620668253,3.319437623023987,0.2947850318471338,0.22353515625,4.450785160064697
4,2.729587708309198,3.369597351551056,0.3287718949044586,0.22919921875,4.463220834732056
5,2.5733472420151826,3.373063641786575,0.3619128184713376,0.2431640625,4.518146276473999
6,2.4209594103940733,3.452266311645508,0.395078622611465,0.23232421875,4.530553579330444
7,2.2822566981528216,3.4145182490348818,0.42657742834394907,0.25009765625,4.548733949661255
8,2.133222433412151,3.533834755420685,0.4580015923566879,0.23984375,4.460221529006958
9,2.0079583157399656,3.573743438720703,0.48736066878980894,0.2408203125,4.460765361785889
Mean,,,,,4.494071698188781
Total,,,,,49.4347886800766
Params: 1624676,,,,,
---,---,---,---,---,---
0,3.9867918506549422,3.709797203540802,0.09166003184713375,0.126171875,4.507572174072266
1,3.5713356406825363,3.473059183359146,0.15478204617834396,0.17685546875,4.484689235687256
2,3.35993452740323,3.3850613117218016,0.19352109872611464,0.19794921875,4.554617166519165
3,3.186970880836438,3.2910600185394285,0.22260648885350318,0.21162109375,4.536555528640747
4,3.0418153325463555,3.2229717075824738,0.2500248805732484,0.23173828125,4.517330646514893
5,2.9062160671136943,3.1983281493186952,0.272890127388535,0.2353515625,4.586161851882935
